# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1416639310;sda;2.66;0.00;295.71;110.99;0.01;4.03;0.30;0.08
axle;60;1416639370;sda;3.96;0.00;660.30;166.95;0.02;4.75;0.24;0.09
axle;60;1416639430;sda;2.67;0.00;436.13;163.55;0.02;7.55;0.20;0.05
axle;60;1416639490;sda;1.17;0.00;66.81;57.26;0.00;0.06;0.06;0.01
axle;60;1416639550;sda;0.85;0.00;77.75;91.45;0.00;0.31;0.08;0.01
axle;60;1416639610;sda;1.20;0.00;78.68;65.56;0.00;0.22;0.06;0.01
axle;60;1416639670;sda;1.07;0.00;55.09;51.62;0.00;0.19;0.19;0.02
axle;60;1416639730;sda;1.37;0.00;92.95;68.00;0.00;0.44;0.29;0.04
axle;60;1416639790;sda;0.93;0.00;64.15;68.71;0.00;0.50;0.14;0.01
axle;60;1416639850;sda;0.98;0.00;68.02;69.15;0.00;0.14;0.14;0.01
axle;60;1416639910;sda;1.32;0.00;65.62;49.82;0.00;0.00;0.00;0.00
