# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416639310;0.00;147.86;228949.28;0.00;196814.96;0.00;0.00;0.00;0.00
axle;60;1416639370;0.00;330.15;216099.30;0.00;160009.40;0.00;0.00;0.00;0.00
axle;60;1416639430;0.00;218.07;48440.37;0.00;2719.70;0.00;0.00;0.00;0.00
axle;60;1416639490;0.00;33.41;45094.03;0.00;1875.11;0.00;0.00;0.00;0.00
axle;60;1416639550;0.00;38.87;48469.96;0.00;7200.02;0.00;0.00;0.00;0.00
axle;60;1416639610;0.00;39.34;46911.55;0.00;3764.63;0.00;0.00;0.00;0.00
axle;60;1416639670;0.00;27.54;66661.50;0.00;4770.09;0.00;0.00;0.00;0.00
axle;60;1416639730;0.00;46.47;29667.64;0.00;737.74;0.00;0.00;0.00;0.00
axle;60;1416639790;0.00;32.08;13745.88;0.00;83.49;0.00;0.00;0.00;0.00
axle;60;1416639850;0.00;34.01;49535.66;0.00;2389.13;0.00;0.00;0.00;0.00
axle;60;1416639910;0.00;32.81;82505.84;0.00;599.98;0.00;0.00;0.00;0.00
