# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416638784;36373.20;0.28;-36545.00
axle;60;1416638844;-9350.89;0.13;9355.84
axle;60;1416638904;-10.80;0.17;6.87
axle;60;1416638964;-4.80;0.12;5.77
axle;60;1416639024;-3.13;0.12;6.88
axle;60;1416639084;-13756.11;0.20;9.03
axle;60;1416639144;9913.87;0.17;8.44
axle;60;1416639204;3754.38;0.17;32.91
