ctime,relname,pid,mode,granted
1416639250.26095,pg_locks,27756,AccessShareLock,t
1416639250.26095,pg_stat_all_indexes,27760,AccessShareLock,t
1416639250.26095,pg_stat_all_tables,27759,AccessShareLock,t
1416639250.26095,pg_stat_database,27758,AccessShareLock,t
1416639250.26095,pg_statio_all_indexes,27760,AccessShareLock,t
1416639250.26095,pg_statio_all_tables,27759,AccessShareLock,t
1416639310.262,nation,31490,AccessShareLock,t
1416639310.262,part,31490,AccessShareLock,t
1416639310.262,part_p_container_p_brand_p_partkey_idx,31490,AccessShareLock,t
1416639310.262,part_p_name_idx,31490,AccessShareLock,t
1416639310.262,part_p_size_brin_idx,31490,AccessShareLock,t
1416639310.262,part_p_type_p_partkey_idx,31490,AccessShareLock,t
1416639310.262,partsupp,31490,AccessShareLock,t
1416639310.262,partsupp_ps_suppkey_idx,31490,AccessShareLock,t
1416639310.262,pg_locks,31990,AccessShareLock,t
1416639310.262,pg_stat_activity,31988,AccessShareLock,t
1416639310.262,pg_stat_all_indexes,31992,AccessShareLock,t
1416639310.262,pg_stat_all_tables,31989,AccessShareLock,t
1416639310.262,pg_stat_database,31991,AccessShareLock,t
1416639310.262,pg_statio_all_indexes,31992,AccessShareLock,t
1416639310.262,pg_statio_all_tables,31989,AccessShareLock,t
1416639310.262,pk_nation,31490,AccessShareLock,t
1416639310.262,pk_part,31490,AccessShareLock,t
1416639310.262,pk_partsupp,31490,AccessShareLock,t
1416639310.262,pk_region,31490,AccessShareLock,t
1416639310.262,pk_supplier,31490,AccessShareLock,t
1416639310.262,region,31490,AccessShareLock,t
1416639310.262,supplier,31490,AccessShareLock,t
1416639310.262,supplier_s_nationkey_s_suppkey_brin_idx,31490,AccessShareLock,t
1416639310.262,supplier_s_suppkey_idx_like,31490,AccessShareLock,t
1416639370.26615,lineitem,32241,AccessShareLock,t
1416639370.26615,lineitem_l_orderkey_brin_idx,32241,AccessShareLock,t
1416639370.26615,lineitem_l_orderkey_idx_brin_part1,32241,AccessShareLock,t
1416639370.26615,lineitem_l_orderkey_idx_brin_part2,32241,AccessShareLock,t
1416639370.26615,lineitem_l_orderkey_l_linenumber_l_shipdate_brin_idx,32241,AccessShareLock,t
1416639370.26615,lineitem_l_partkey_l_quantity_brin_idx,32241,AccessShareLock,t
1416639370.26615,lineitem_l_partkey_l_quantity_idx,32241,AccessShareLock,t
1416639370.26615,lineitem_l_shipdate_l_suppkey_brin_idx,32241,AccessShareLock,t
1416639370.26615,nation,32241,AccessShareLock,t
1416639370.26615,orders,32241,AccessShareLock,t
1416639370.26615,orders_o_orderdate_o_orderkey_brin_idx,32241,AccessShareLock,t
1416639370.26615,orders_o_orderkey_o_orderdate_brin_idx,32241,AccessShareLock,t
1416639370.26615,part,32241,AccessShareLock,t
1416639370.26615,part_p_container_p_brand_p_partkey_idx,32241,AccessShareLock,t
1416639370.26615,part_p_name_idx,32241,AccessShareLock,t
1416639370.26615,part_p_size_brin_idx,32241,AccessShareLock,t
1416639370.26615,part_p_type_p_partkey_idx,32241,AccessShareLock,t
1416639370.26615,partsupp,32241,AccessShareLock,t
1416639370.26615,partsupp_ps_suppkey_idx,32241,AccessShareLock,t
1416639370.26615,pg_locks,8501,AccessShareLock,t
1416639370.26615,pg_stat_activity,8502,AccessShareLock,t
1416639370.26615,pg_stat_all_indexes,8499,AccessShareLock,t
1416639370.26615,pg_stat_all_tables,8503,AccessShareLock,t
1416639370.26615,pg_stat_database,8500,AccessShareLock,t
1416639370.26615,pg_statio_all_indexes,8499,AccessShareLock,t
1416639370.26615,pg_statio_all_tables,8503,AccessShareLock,t
1416639370.26615,pk_lineitem,32241,AccessShareLock,t
1416639370.26615,pk_nation,32241,AccessShareLock,t
1416639370.26615,pk_orders,32241,AccessShareLock,t
1416639370.26615,pk_part,32241,AccessShareLock,t
1416639370.26615,pk_partsupp,32241,AccessShareLock,t
1416639370.26615,pk_supplier,32241,AccessShareLock,t
1416639370.26615,supplier,32241,AccessShareLock,t
1416639370.26615,supplier_s_nationkey_s_suppkey_brin_idx,32241,AccessShareLock,t
1416639370.26615,supplier_s_suppkey_idx_like,32241,AccessShareLock,t
1416639430.26979,lineitem,8528,AccessShareLock,t
1416639430.26979,lineitem_l_orderkey_brin_idx,8528,AccessShareLock,t
1416639430.26979,lineitem_l_orderkey_idx_brin_part1,8528,AccessShareLock,t
1416639430.26979,lineitem_l_orderkey_idx_brin_part2,8528,AccessShareLock,t
1416639430.26979,lineitem_l_orderkey_l_linenumber_l_shipdate_brin_idx,8528,AccessShareLock,t
1416639430.26979,lineitem_l_partkey_l_quantity_brin_idx,8528,AccessShareLock,t
1416639430.26979,lineitem_l_partkey_l_quantity_idx,8528,AccessShareLock,t
1416639430.26979,lineitem_l_shipdate_l_suppkey_brin_idx,8528,AccessShareLock,t
1416639430.26979,pg_locks,8538,AccessShareLock,t
1416639430.26979,pg_stat_all_indexes,8540,AccessShareLock,t
1416639430.26979,pg_stat_all_tables,8537,AccessShareLock,t
1416639430.26979,pg_stat_database,8539,AccessShareLock,t
1416639430.26979,pg_statio_all_indexes,8540,AccessShareLock,t
1416639430.26979,pg_statio_all_tables,8537,AccessShareLock,t
1416639430.26979,pk_lineitem,8528,AccessShareLock,t
1416639490.27249,customer,8564,AccessShareLock,t
1416639490.27249,customer_c_mktsegment_c_custkey_idx,8564,AccessShareLock,t
1416639490.27249,customer_c_nationkey_c_custkey_brin_idx,8564,AccessShareLock,t
1416639490.27249,customer_c_phone_idx,8564,AccessShareLock,t
1416639490.27249,customer_c_phone_idx_c_acctbal,8564,AccessShareLock,t
1416639490.27249,lineitem,8564,AccessShareLock,t
1416639490.27249,lineitem_l_orderkey_brin_idx,8564,AccessShareLock,t
1416639490.27249,lineitem_l_orderkey_idx_brin_part1,8564,AccessShareLock,t
1416639490.27249,lineitem_l_orderkey_idx_brin_part2,8564,AccessShareLock,t
1416639490.27249,lineitem_l_orderkey_l_linenumber_l_shipdate_brin_idx,8564,AccessShareLock,t
1416639490.27249,lineitem_l_partkey_l_quantity_brin_idx,8564,AccessShareLock,t
1416639490.27249,lineitem_l_partkey_l_quantity_idx,8564,AccessShareLock,t
1416639490.27249,lineitem_l_shipdate_l_suppkey_brin_idx,8564,AccessShareLock,t
1416639490.27249,orders,8564,AccessShareLock,t
1416639490.27249,orders_o_orderdate_o_orderkey_brin_idx,8564,AccessShareLock,t
1416639490.27249,orders_o_orderkey_o_orderdate_brin_idx,8564,AccessShareLock,t
1416639490.27249,pg_locks,8575,AccessShareLock,t
1416639490.27249,pg_stat_all_indexes,8574,AccessShareLock,t
1416639490.27249,pg_stat_all_tables,8577,AccessShareLock,t
1416639490.27249,pg_stat_database,8573,AccessShareLock,t
1416639490.27249,pg_statio_all_indexes,8574,AccessShareLock,t
1416639490.27249,pg_statio_all_tables,8577,AccessShareLock,t
1416639490.27249,pk_customer,8564,AccessShareLock,t
1416639490.27249,pk_lineitem,8564,AccessShareLock,t
1416639490.27249,pk_orders,8564,AccessShareLock,t
1416639550.27398,lineitem,8602,AccessShareLock,t
1416639550.27398,lineitem_l_orderkey_brin_idx,8602,AccessShareLock,t
1416639550.27398,lineitem_l_orderkey_idx_brin_part1,8602,AccessShareLock,t
1416639550.27398,lineitem_l_orderkey_idx_brin_part2,8602,AccessShareLock,t
1416639550.27398,lineitem_l_orderkey_l_linenumber_l_shipdate_brin_idx,8602,AccessShareLock,t
1416639550.27398,lineitem_l_partkey_l_quantity_brin_idx,8602,AccessShareLock,t
1416639550.27398,lineitem_l_partkey_l_quantity_idx,8602,AccessShareLock,t
1416639550.27398,lineitem_l_shipdate_l_suppkey_brin_idx,8602,AccessShareLock,t
1416639550.27398,nation,8602,AccessShareLock,t
1416639550.27398,orders,8602,AccessShareLock,t
